id,name
59219,Elephant Shrew Crew
51457,BanzaiProject
5079,Pastagames
59188,Three River Games
53706,Aprocle
4789,Alternative Games
36877,Marcos Abenante
6092,5 Lives Studios
1046,Stormfront Studios
11360,Playdigious
57934,Kakerstrom
43399,Hooded Traveler Games
5228,Humble Hearts
2965,UTV Ignition Entertainment
20640,Badland Publishing
51007,ABJOPE Team
55220,Blit Blat Games
6942,Interdimensional Games Inc
58871,Dex App Studio
48284,Ichijinsha
40528,Nexon Games
51005,Alex X
45878,Teamsin3
57935,CALICO CAT
16364,Fellstrike Games
1505,EA Maxis
51917,Kpa Quốc
51720,Sad Ghost Studios
44385,Artem Lavrenyuk
51013,Weird Decision Team
53404,edmondedi
47425,Gratesca Studio
4454,Lay-Up
49556,Ondrej Homola
1169,David A. Palmer Productions
51008,Kalarie
41746,littleknightgames
51014,André Mello Metello
48767,anotak
56659,Destiny-Smasher
47823,Hutch Games
54836,Lunatic Studios
51015,The Mosych
4112,Soft Bank
52165,Davbo
52166,RonEvansGameDev
1661,Owlchemy Labs
51100,Blankitt Productions
1504,Victory Games
36139,Bubble Studio
50971,Umbra Games
51242,BAYACHAO
51266,NEURON-AGE
30975,Dariusz Ogrodowczyk
44365,ItsPForPea
24263,Drop Bear Bytes
57936,Piega
51273,ShoulderByte
53528,Pastel Cherry Games
21756,M-Soft Software Design
20530,Nvius
14983,Black Shamrock
48172,Realm Archive
51017,MARED JURPHY
53707,VSX Informática
53709,Fantasy Factory
11553,Mooneye Studios
56662,/awanali
52814,NumLock Software
12819,Vision Works
25832,Quantum Factory
51016,mora churrasco studio
51022,Roberto Zampari
51120,"World of Neopia, Inc."
12843,Russobit-M
57937,Goinks
51918,KomBits Game Studio
43929,RachelDrawsThis
8134,(Archive) BANDAI NAMCO Studios Inc.
37975,NonStop Entertainment
21727,Shout! Designworks
58872,Cagatay&Enes
7160,Magic Soft
31702,Taito GM R&D Sect. #2
55437,Oribe Ware Games
53708,FROG Game Studios
2459,Pinkerton Road Studio
2460,Phoenix Online Studios
6188,Digital Happiness
56660,HEARTDRIVEN
56661,Gabriel Königsfeld
49782,MadRain Studio
54838,viv
51021,Little Crown Games
52168,Crazy Panda FZCO
48334,Tiny Little Lion
7301,Arsys Software
51919,Protomni Multimedia
52817,Maticolotto
52816,BLOOD RED BRADLEY
53762,Flawed Games
18161,Liar-soft
51920,Pidroh
54839,kronoprism
10341,Undertow Games
51958,Rukomura
41815,Tatanka
44975,porousnapkin
51026,Gator Company
52818,Greedable
52819,Etheral Games
51921,PERENNIAL HEARTS
7103,10 out of 10 Educational Systems
25663,NAMCO BANDAI Games Inc.
57938,Patrick W. Muniz
52806,Guidelight Games
36934,jmtb02
51922,Hit Start Studios
19254,Exit 73 Studios
26344,George Mandell
37071,Lightfox Games
41546,Bliss Brain
54840,Procella Games
1523,Attention To Detail
51923,HAZARDDevs
40549,Ballon Moose Games
6125,What Pumpkin Games
33821,Geography of Robots
33642,Cosmic Adventure Squad
40815,Trapped Predator
16965,Saffire Corporation
7975,Binary Takeover
7001,Starwave
2022,Pitbull Syndicate
55004,Quiiiz
30206,Buzz Puppet Productions
51031,Legacy Engineering
35196,IG Fun
48321,Makropol
4977,Winds Co Ltd
4996,Humble Bundle
51584,UNSTOP4BLE
1611,"Capcom Game Studio Vancouver, Inc."
10340,Virgin Interactive Entertainment (Japan)
33907,Phalanx
55438,VibingLeaf
52661,nadalao
21820,Scarab
33914,Loggo
51924,Little Leds Games
11408,The Software Exchange
18117,SureAI
52170,Mazing Labs
16109,FIFTYTWO
8133,"Mine Loader Software Co., Ltd."
3957,M2H
16184,MoreGames Entertainment
57939,Elder Leaf Studio
54842,Alexei Garbuzenko
13942,Artax Games
14858,Greentube
36311,doncamilo
40901,Eroniverse
51032,The Munky
51993,The Deepening Studios
3953,Magic Bytes
2848,eGames
45400,MysticalDevelopers
51030,Mystery Gamedev
3062,Zipper Interactive
6532,Scriptwelder
35208,Pirozhok Studio
7995,Platine Dispositif
27893,Metroid Construction
52808,Square One Studios
57073,Inklingwood Studios
5055,Tale of Tales
4100,Aventurine
52171,Oaah Studio
57940,Oleg Antipov
16953,PONOS
51398,Leafboat Studio
51466,Miracle
32266,gvh universe
51274,Toii Games
57942,Secernate Games
18323,Wandering Wizard
51339,Danilo H. Gomes
54843,DiogoCTX
41556,CrazyLabs LTD
49866,Barking Dogs
51370,lolyoshi
36479,Full Fat Productions
35954,Starfield Gaming
58751,Mostdeep Games
35564,Apple
58750,daohdoki
51997,Power Up Pictures
51028,JVDesign
51033,flowers.studio
51073,Competa
14299,Iceflake Studios
51102,Engin Baştürk
51243,Minda Chen
22266,Mipumi Games
53694,Super Sly Fox
54844,Notório Gamer
3710,Solid Software
33387,Extremely OK Games
3712,Slitherine Software UK Ltd.
17073,Hyper Luminal Games
33298,"KAZe Net Co., Ltd."
25860,Tsunami Visual Technologies
48881,GarageVR
3727,Aeria Games
49795,KaidenThelens
42816,Auroral Games
12721,Black Lab Games
22940,iNiSJ
51998,Demetrio Braga
51999,Aries VR
51038,14859
51060,Route 5 Games
51081,Arga Games
51121,Youyuan
52172,JR Tokai
8254,One More Level
45253,Neopets
145,cdv Software Entertainment
54845,Jean Filho
54846,Oopsie Daisies Studio
543,Rage Software
892,Capcom Production Studio 2
6316,Minato Soft
44326,straydog games
52396,501JOY
52173,Jamland International Limited
46816,Sleeper Games
45959,Devcats
27764,Cotton Game
54847,Alawar Friday's Games
28078,Miracle Games
51926,heartsynth
41164,Farlight Games
4420,Game-Labs
58752,Senja Games
30651,Warner Bros. Games
35008,Max Inferno
52677,tumblewed
56913,YeOldeDingus
49759,Azula16
31764,FUMBBL
45764,KnightSoft Technologies
53835,PT. Global Digital Artha
51054,YGGDRASIL STUDIO
57074,Sunny Syrup Studio
33031,Test Tube Games
51042,Soyasushi Productions
54082,Teleolabs
21164,Pipliz
52174,Pixelstar Games
10702,CremaGames
48544,Maniac Panda Games
12608,Kverta
42695,Dragon Crypto Gaming
33041,Soupmasters
17151,MICA TEAM
51077,Mez Dev Studio
45747,Nikolaus Games
54848,Honeytrap
17153,SUNBORN Network
52395,CapPlay
32427,VTech Electronics North America
11435,"Marauder Interactive, LLC"
25791,"Kabam Games, Inc."
25792,"Kabam Montreal, Inc."
53836,hololive Indonesia
51927,Rukis Productions
51055,Shockwaves
51059,Moon Rising Studios
51064,Progressive Live Studio
29138,GameBoom VR
52175,Ethlas Studios
224,3D Realms
10352,Mixtvision
2926,Three Rings Inc.
12540,Piko Interactive
51928,Dynamite Games
35964,Pixel Games UK
54083,Fantasy Software
55142,Cribyte Games
22751,NCS Masaya
46764,Elcom
51684,Petit Fabrik
52397,3DGoblinDev
3059,Oovee Game Studios
25094,Green Land Studios
21159,Laundry Bear Games
8944,"H2 Interactive Co., Ltd."
58754,Rockmaker Team
57943,Rayner Digital Labs
57944,Adrian Rayner
34544,Awaken Realms Digital
27544,Sammy Corporation
6928,SilverBirch Studios
1877,Tomcat System
26801,Pugstorm
40695,Watara
51039,Ian JCV
58755,Petal Twirl Studio
51040,Trota
51041,OcculusMalus
17253,OmegaSoft
51068,Scout Game Studios
24079,Planetary Annihilation Inc
51123,Late Night Tom
51066,Big Red Button Entertainment
55439,Darkweb Warlocks
51069,Kamara Creations
52177,Neaagaming
55226,Ahmed Khalifa
55227,msx80
54851,5Peaks Publishing
1122,The Code Monkeys
273,Sir-tech Software
47544,MetaFormingPro
30546,John Vanderhoef
2360,Kaneko
2235,IE Institute
34651,Trilobyte Games
13378,CBS/Sony Group
58756,KotaRRH
23975,Gau Entertainment
51049,Clairstyler
51078,Frobby
51046,Anton Klock
1854,Enix Corporation
12698,Canvas Software
723,Aeon Electronic Entertainment
7066,Tokyo RPG Factory
53217,politrons
2374,ICOM Simulations
1291,Fox Williams
51929,Para 51 Games
57946,Gametrain studios
1292,Audiogenic
54531,FoxCode Games
52179,Frosted Wings Studio
16191,Innerspace VR
42366,Hero Interactive
53219,Moses Doyle
58757,Y-Ingfoxy
7726,SUKEBAN
37657,RederWare
3958,Bandai Namco Games
53218,Veroli
55228,Finger Games
26566,TRAGsoft
52066,Prump Productions
489,Mindscape
28661,City Interactive S.A.
54856,Kwaussie Studios
43866,William278
51930,Toyasky
34559,No Bloat
5314,Invictus Games Ltd
58758,Luamar Games
30431,CyberGamba
54436,Steamberry
55440,Rmind Games
52056,Performance Artist
56914,The_Uber_Camper
52680,Crimsong Cat
49707,Kaboose
52714,The Fun Games
9489,Sun Electronics
37917,Sega Electronics
59116,BlueFrenzy
52180,Trapstar Games
1467,Sammy
5913,13AM Games
59220,DarkWorldSoft さま
40545,Argonauts
57947,Mathilde Hoffmann
53405,Northstar H8Core
2545,GFI Russia
12520,Circus Atos
30933,Raiyumi
26435,D.N.A.Softwares
35545,Silicon Studio Corporation
54437,HARD
6031,Cranberry Production
6567,Granzella
4696,Tortuga Team
8704,PlayRIX
43820,Riv3r
46873,PulDarRB
51931,NBKevin98
52067,IMGNATION Studios
51070,Ben Jelter
51079,Ten-Level
4118,SoMa Play
53149,TouhouGC
49170,Studio Folly
34244,subSilico
58759,Up Down Play Studio
13905,Rakish
47938,Gamma Girl Labs
51288,Russell
51080,SVGS
51043,DreamBones
32052,FlukeDude
30625,Painting by Numbers
51293,Center for Advanced Whimsy
51297,thawatchai wijitsulukkana
51298,Herculean Effort Productions
37299,DemonClaus
15300,Foley Hi-Tech Systems
3491,GOG.com
32834,Maple Powered Games
32670,TRIPP
27213,eevee
57948,Bastian Clausdorff
7697,Tuna
56915,DafiniDesigns
57986,Team Fortuna
56139,clue
51058,Second Face Software
51084,MarsAmpere
51126,TheGamingVan
25687,RainbowDevs
45232,Gamepulse
51244,RAYKA STUDIO
57075,Foxoft
59187,Digital Vortex Entertainment
25850,Faxdoc
24272,Dr. Akimbo
51065,Roshan Nowshad
20501,Sky9 Games
51291,Mitsui Fudosan
51294,Ein Lee
51063,Gold Skull Studios
57076,TF2GOOD4U
51190,BoMToons
16374,Troglobytes Games
51300,Oriseus Studios
34323,MUIFWEGO
51342,Attack Studio
51371,Quantam
51409,Vytaan
51424,3rdaxis
51433,Maciej Szczerba
51448,Team Cross FEVER
6976,8D Studio
27315,Crytivo
47573,Lite-Project
51053,CakeNeq Games
56916,MODE24
51085,DINTAR816
53406,Byte
15547,Consolee
20225,SoftKey Multimedia
7868,Sketchy Logic
2260,Mere Mortals
42672,Pixel6 Studios
54439,Playalley
20672,echoboom
7692,Desunoya
51933,InVision Communications
33033,Media-5
13076,Squashy Software
27082,"SCEE QA, Liverpool"
3101,Kill3rCombo
6137,GriN Gamestudio
45714,Spelkollektivet
51280,Misultin Studios
10685,Far From Home
53875,Jani Nykänen
13363,IUGO Mobile Entertainment
20403,Wave Master
51289,Acesso Distribuidora
54440,Block Bastards
51089,Octopus Tree
51295,WAERO
38147,Obliterated Entertainment
2515,International Games System
51301,IZI Games
51343,GravityGames
53151,SkorpionEros
57949,Intentional Games
54356,Bundem Games
53876,sadari games
23403,Broken Bunny Studios
11403,(Archive) Troglobytes - duplicate
2084,Wicked Witch Software
51935,HyperSquidStudios
11673,ImaginationOverflow
951,Sunflowers Interactive Entertainment Software
30263,Quixel Network
47050,I.M.I.Self
51075,Radio F Software
2083,Metro 3D
51091,Legion of Doom
38212,Brizo Interactive
26578,Matthieu Gouby
3821,flippfly
37546,Devalley Entertainment
43547,KevDK Games
51936,Making Dragons
6387,Fuguriya
51937,Real Time Studio
14977,Red Wagon Games
23645,"Ember Entertainment, Inc."
54441,Lumine
42623,Frag Lab LLC
2892,Sega Rosso
22702,SharkLab
1798,SystemSoft
34131,Dragoon Entertainment
57950,atrX
11262,Gearbox Publishing
1440,Taito Corporation
36403,EJRGames
4532,Xatrix Entertainment
32470,Starmongoose
37225,Nidal Nijm Games
46685,Blue Fairy Media
15694,Marvelous First Studio
32698,Tall Story Games
26907,Avit
7972,Exkee
2023,Sony Music Entertainment Japan
32673,REALITIES.IO
10166,XSIV Games
43202,Scopophobia Studios
6996,Bigpoint
58572,Northend Games
58760,Matzerath
27317,10tons
5978,Rock Pocket Games
53877,EVR Studio
39381,Wonderlust Games
51275,Cyber Space Biotope
52400,Arix Team
51276,DON YASA CREW
51938,YouTube Poop Games
12547,DRUNKEN APES
51268,Studio Lalala
41793,Stadlbauer
38401,Rik
40403,cross_couloir
24170,Squaresoft
51094,Typin
51245,Spectra Entertainment
52458,Imakuni
13809,TO TEK International
17983,HH-Games
58873,Madness games
58761,Shogakukan-Shueisha Productions Co.
41974,Two and a Half Studios
40884,Keldor
51939,Wing13's Games
51269,Circuit_Art
52402,The Electric Boys
47418,Kazuhide Oka
57622,Tandemi
50383,waleedzo
1454,WarChest
51087,Turkish Airlines
51272,Alex Blintsov
42613,MystiveDev
44099,Akane Hayashi
46990,Li Cheng
51088,Pixygon
51278,Unica
52401,WaGame
51095,Navigation-Info Kft.
58762,Digital Press
40721,237
56668,Onion rabbit
51160,Main Leaf
51194,Caylus
51257,DAVTEAM
55231,Renala Games
55232,ObakeNekoWorks
51246,Wunder Entertainment
1865,ImaginEngine
37665,路鳥 (ろどり Rodori )
41765,Beardshaker Games
48548,Seedy Eye Software
16398,D20Studios
30495,The Retro Room
4709,Gabriel Entertainment
56669,Nicolas Petton
13753,Joe Games
58874,Surdarium
39453,"Digifloyd Co.,Ltd."
52459,Nuschnu
56775,Forgeworks Studios
3837,Level Up Labs
51940,Tesseron
833,Ignition Entertainment
16030,Madowl Games
9034,Circle Five Studios
51092,TouchTilt Games
48188,Under the Bed Games
18505,Silesia Games
40133,Sega AM11
40404,Lost the Game Studios
45404,Subpixel
3705,Nihon Bussan
11853,Gamos
2526,Studio 3DO
52460,jinyapanda
34108,Incuvo SA
52461,YoshiYay!
51093,90 Grados Studio
3099,SG Interactive
21099,Sourena Game Studio
45731,Longmire Studio
56917,Quack That Studios
58875,Holitass
49162,Taba Marton
55234,Artfactory Jalokivi
195,Brøderbund Software
11868,Sunward Games
7120,On-line
32135,Man Changing Ideas
46348,Bad Kid Games
13237,LeapFrog
52403,Team Vivat
10814,"Southern Software, Ltd."
18556,h.a.n.d. Inc.
22606,Shohei Yuki
22617,Kingdom Games
27711,Graeme Borland
51096,_Masky_
51103,Shanghai Lusion Computer Software
51112,GameHighHouse
4138,Main Street Publishing
51161,Blue Dot Games
2351,Sony Imagesoft
58876,5m4 Studio
4442,Newgrounds
58574,Nozomu Games
48282,Emcat Games
329,Cavia
10545,Davilex Games
46832,Subor
58877,aliasBLACK
51105,TrackMill Games
31592,Limited Run Games
16404,Jagex
38791,Parun
51106,Twilight Foundry
11948,Feardemic
6168,Expert Software
10282,Sony
12282,Forge Reply
36883,Gaz Thomas
53654,Asantee Games
51943,Spin 256
51185,FlawberryStudio
55402,NightWire Studios
51258,UnknownX
18216,HIKARI FIELD
51261,Irid Games
51262,Kalinarm
8430,Kinelco
53655,Mylloux Delusion
26877,Konnichiwa Games
22079,fairys
51107,phantasmuh
51147,TheBlox
51162,gools
52181,Fanatc Animes
51183,TEAMBA Studio
51184,AJB GAMES STUDIO
51259,Nothing Master
58878,Chaotic Games
58576,Hentai Panda
26398,I-play
59221,Ghiq Games
26282,Game Hive Corporation
35989,Domini Games
1610,Innerloop Studios
16016,Bad Logic Studios
40996,JordiBoi
41099,Violet Fairy
12376,PixelTail Games
51108,DeadDuck
4816,BlitWise Productions
306,Rockstar Toronto
53386,BinaryStella
47405,D5
32405,Acute Games
1953,Entertainment Software Publishings
53618,Matt Newell
41822,Knight Shift Games
1178,John Romero
57955,Badland Development Studio
11975,WhisperGames
59222,Odyssia
14533,"(Archive) duplicate - Square Enix Co., LTD"
9549,Grimnir
46670,Ryan Khatam
48265,Poopsy
19877,bloodshot12
584,Sandlot Games
36367,Black Monolith Games
55387,Night Stroll Studio
8551,Star Vault AB
42028,Thousand Tonic
51109,MaxBytes
42405,Arvrse Studio
52464,magus
52465,Anandastoon
18677,Leikir Studio
2195,Paramount Digital Entertainment
29808,NVIDIA Corporation
26815,Peachy Keen Games
52115,PlayHard.Lab
33158,Mobile Digital Media Inc.
52182,EGLS Technology
27200,Head Games Publishing
16267,"ShinerJoy Technology Co., Ltd."
45425,Northern Dev Studio
12927,Scavengers Studio
32273,Always Neat
10198,Semi Logic Entertainments
40508,Black Mermaid
46451,Mars Touch Studio
42549,Thought Farm PTY LTD
52569,LK_490
18823,Aperture Tag Team
25083,Runouw
52116,Perfeggs
8142,United Soft Media Verlag GmbH
6153,Next Games
3691,Meldac
48267,Games X
51946,Serapis Online
51947,Refractive Entertainment
59223,Icey Gaming Server
52980,GateEightyEight
51110,Qooland Games
29112,BeaverTap Games
21672,PlayMeow Games
57551,Sega Soft
37286,Tozai Games
13549,Advance Communication Company
52554,Watercore
26679,NLT Media
56564,Zi
55258,Grolier Electronic Publishing
51719,RingalongGames
46829,Ultimate Products
16829,Thunder Devs.
52117,Exeter Game Studios
3158,Knuckle Cracker
16168,Ian MacLarty
33169,Kenkou Land
59224,Lace International
33535,J. Morrison
51277,Maple Leaf Studio
56918,TYPE-MOON studio BB
2462,Messhof
20298,Lowpoly Interactive
1337,Hanna-Barbera Productions
17823,Gamelion Studios
14455,Five Studios Interactive
52466,fjsantos
51948,Aivictory
56565,Mithra Interactive
32971,Atelier-Sai
6013,Mechadeus
2097,20th Century Fox Games
52118,bun_tired
52119,Dairydog
52183,Owings
1276,Nintendo SPD Software Development Group
22709,Aerie Gaming Studios
28166,Stove Studio
9283,PostMod Softworks
52120,Game Veterans
18298,Zhongshan Xinglong Animation Technology Co. Ltd.
32298,Blaze Epic
51115,byDanDans
11162,Angel
3454,Houghton Mifflin Interactive
13742,Berzerk Studio
51949,Drumleaf
1874,Character Soft
18429,Buckshot Software
53022,ABC Education
51114,Whirligig Studios
51136,Clockwork Universe
51150,EleCyon
51166,Bandai Networks
33161,McDonald's
58577,VinnyVideo
26511,Ryemanni
17099,Beautiful Glitch
28825,WreckingPrograms
49283,Julián Cordero
6283,Himawari Theatre Group
2973,Reality Pump
47283,Vision Electronics
16845,Ubi Soft Entertainment
24298,Geex Games
56919,Razormime
16345,WMY Studio
51714,Nakazawa Tech
180,Mythos Games
15842,Sting
51950,Ethan James
35028,Gummy Cat
48043,Lowbirth Games
3047,NIS Europe
5110,ALTAR Games
17158,Ubi Studios UK
52185,Midna
3536,Sparx* Animation Studios
15947,Sylvain Seccia
15536,Green Dinosaur Games
17551,Dragon Army
52404,Cubus Games
49175,Starlance Studios
7551,(Archive) Twisted Pixel Games - duplicate
42116,Akira Abe
1639,Cellar Door Games
17564,BigYu
16782,Nnooo Pty Ltd.
32213,VirtualAge
1434,Alientrap Games Inc
52186,Lucas Urso e Bobby
4595,WeirdBeard
30736,Studio Minus
42829,Ashborne Games
553,Access Software
27490,Sigma Ent. Inc.
56920,Filthy & Free Publishing
12536,"DracoSoftware, LLC"
39536,Andrei Airinei
51952,Simon Labelle
40590,Zruce Makes Games
33590,Infokub Arcade
26590,Juan Colacelli
14692,"SQUARE ENIX HOLDINGS CO., LTD."
20692,Whaleapp
52126,Gamesload
48191,Evening Star
57958,LUK KUS SOFT
58578,Bit Twiddle Games
16874,Alcot
57959,Phardware
52205,Rebel Wolves
5118,Noumenon Games
58579,PTGames
9505,BMG Interactive Entertainment
53681,RZRider
11417,Discovery Channel Multimedia
14900,Monster Couch
10464,Kiya Overseas Industry
39692,Outback
13423,Chip
25820,Chesstar Studios
56921,NetDragons
51953,UltIMa647
24072,Herobeat Studios
47102,SBT Games
52121,Fansipan Limited
136,Planet Moon Studios
52163,Chinesegamer International Corps
34260,Vive Studios
20579,"TOSE Co., Ltd."
26905,Coldwild Games
25174,Simula Games
28023,Zeta MultiMedia
175,Haemimont Games
57960,Ant Hill Plan
56922,TapeTracker
49590,BobsChannel
5896,Irem Corporation
1213,Evolution Studios
6333,CyberAgent
886,Just Games Interactive
52405,Núcleo de Tecnologia do MTST
53649,Kallen
25787,KABAL_MK
53162,Development Learning Materials
52208,Keekeeome
52210,WEA Visual Entertainment
35321,Sushi_soft
58580,FireArmGames
30544,Dark Dimension
6552,Abrakam
31552,Cosmic Spud
54552,Michael J. Coyne
44747,Advance Garde
44765,Kristoffer Jetmundsen
2372,American Laser Games
51125,Cube Technology
53189,Covyne Entertainment
51270,Kaishan Games
7422,Naked Sky Entertainment
20884,King Key Games
51263,Emilijus Games
2211,Sega Sammy Holdings
1125,Kuju Entertainment
10219,Ebb Software
52123,PLATINMODS
51247,YousukouTV
51260,Okay Studios
57961,Pixeliminal
58581,Balkanware
52991,Deppresick Team
2020,"Tecmo Co., Ltd."
31982,HIDDEN TRAP
2273,Team Tachyon
34552,WorldWide Software
53067,E&T Games
39201,Bar Holographic Otaku
391,Red Fly Studio
16397,Another Indie Studio
52124,Yunana24
13552,"Fair Weather Studios, LLC"
678,Black Pearl Software
6398,Scholastic
53683,Atarius Maximus
53687,Editora Melhoramentos
10861,Hunter Studio
12764,Hammerfall Publishing
34947,IndieArk
18640,Kritzelkratz 3000
53023,MLGSnoxJ
23552,The Elsewhere Company
56194,Lessmore
47110,LIGA Facens
26553,Sekai Games
8300,Stage 2 Studios
51131,Silver
708,On-Line Systems
51132,Crime
2173,Press Play
5370,Panache Digital Games
12951,Ponyca
27686,Frontier Foundry
40377,Eleven Puzzles
389,Universomo
53684,Fabrizio Caruso
52406,Spacial Pixel
17647,SilverStar
53682,TimDeve
58583,Monty
51721,Pakotime
1934,Skip Ltd.
53024,TouchMagix
55814,Bongosoft
2391,IBM
41552,Subtales Studio
6032,Seasun games
38901,Half Asleep
9111,kChamp Games
2917,Jumpbutton Studio
69,Big Ape Productions
1226,Greenheart Games
43055,Lauro Zanetti Cabral
1227,Carbonated Games
32693,Not a Game Studio
50620,Jaleco USA
5461,Game Refuge Inc
11067,Games Workshop
688,S2 Games
56195,Azur Interactive Games
8500,The Sidekicks
4975,Smashing Studios
24126,Caligari Games
4513,Unexpected Development
176,FX Interactive
21632,Fandom
26084,Pulsatrix Studios
27508,Kyle Thompson
56196,Panesian Taiwan Ltd.
52161,Thiago Avidos
1317,Red Mile Entertainment
1318,Sidhe Interactive
12078,Splashteam
8822,Legend Studio
40493,Coin Crew Games
47455,SpaceSalad Studios
1319,Sensory Sweep Studios
22464,"Creative Capers Entertainment, Inc."
56923,"Valhalla Universe, Inc."
10080,Grandslam Entertainments
4132,icculus.org
31127,Binary Haze Interactive
52966,HadrianDev
5260,llamasoft
3980,The Workshop Entertainment
22583,The Blackmouth Games
51153,Armonica
23591,Bad Vices Games
48710,Aaru
10828,"Cinematronics, LLC"
51134,Space Fox Games
51119,Actozsoft
51152,Naughty Fox Games
39488,Your Story Interactive
40538,seal-tutu
14905,Polymorph Games
1054,Next Level Games
5579,Cerny Games
36390,evenyth
2139,DTP Entertainment
1526,Walt Disney Computer Software
1455,Elixir Studios
21651,the Good Evil
44917,Vinyl Lab
405,Spiders
39100,Arcanica Entertainment
53190,PIL/SLASH
1147,Arc Developments
2064,Data East USA
15592,Jacob Potterfield
29289,Goodgame Studios
52212,Aincvy
20512,Original Fire Games
54378,Stow Studios
53263,LionArc
11151,CRL Group PLC
55815,Violet Horizons Productions
58584,Circle Frustration
17729,Arcade Lab
54445,Paper Scrap LLC
52467,Tbone Studios
47766,Lesser Evil Publishing
53778,Bandle
10383,nDreams
56644,PiratesAhoy! Team
19041,ZyX
17078,LINE Games Corporation
56031,Themariovariable
23746,Jumbo
49592,RGames
55816,Gamexcite
22592,睦月文化
56198,AM R&D Dept. #2
5108,Silicon Ice Development
51148,Timeless Toucan
19306,FrozenSand Games Ltd
56291,George Alexandros
52410,Maobi Editora
31693,RoundHouse Entertainment
23693,Kimberly DeLande
8701,Room 8 Studio
40766,KoolDoob
53779,EP1T0ME Studios
51173,RHeavenStudio
53260,Tormuse
42447,Willems Davy
26306,Espaço Informática
24578,KT Racing
41923,liica
44693,Engaging Data
2102,Zoo Games
10947,Lienzo
28012,Best Ride Simulators
52407,Cristiano Marques Rosa
13365,Zemina
3539,GlobalStep LLC
8539,Ice Water Games
18817,Quantum Soup Studios
6405,Penguin Software
4634,Flat Rock Software
7267,Acid Software
57962,4bpm studio
28535,Davigo Studio
50296,Ryan Dwyer
25947,Orube Game Studio
5322,Galapagos RPG
27539,Telstar Fun and Game
25539,LixianGames
57964,ZOO Digital Group
51428,Archetype Entertainment
4677,X-Legend
1762,Simon & Schuster
56670,Veilkrand
56671,filmote
3225,CreativeForge Games
22758,Balio Studio
6958,Digital Melody
1320,Straight Right
33714,Team Wood Games
57963,vii
1749,H2O Entertainment
24166,Cecile Richard
34347,CRAFTWORK
952,Black Sea Studios
50193,Masala Games Private Limited
21934,Solebon LLC
2695,SYBO Games
44373,Mad Cookies Studio
26456,The New Super Mario Bros. Hacking Domain
401,Naughty Dog
2098,SingleTrac Entertainment Technologies
53163,PAZU Games
51207,Fire Cycle Games
51231,Yukikaze
29246,Froliq
51248,Suzuki Suzuzou
51249,StickyLock Games
9869,Andrew Brophy
4529,Macadamia Soft
44544,Seminole Hard Rock Digital
58235,Iconic Arts
9539,GCE
1415,Quintet
34438,Activision Deutchland
34440,Activision Italia
2470,RuneStorm
16720,D'Avekki Studios
51722,Minijuegos
40758,emunes.pl
13948,Kopskop Games
34948,Yonton Tomatin
41969,EXAMGAMES
51159,Team Stone Dragon
51165,R-Force Entertainment
51168,AFEGA
51171,Nil Rocha
51172,Spiral Bound Interactive
51176,Alpha Co.
51250,HIJIKI
57965,Folmer Kelly
12932,Dire Wolf Digital
20593,apelab
50840,Metthink
51932,Autumn Pioneer
44948,One Trick Entertainment
52716,Naughty Clogs
42742,Messier Games & Animations
2418,Renovation Products
57966,MagPlus
53026,yythgim
38435,André Facchinetti
12456,Self Expression Arts
13818,(Archive) Namco Bandai Games Europe S.A.S
51151,PC Amstrad International
31177,Bandai Namco Games Daewon Media (South Korea)
51167,Team Zeroth
52308,Chattercap
58585,mineo
15456,WONDERFUL LASERS
853,CCP Games
34920,Critical Reflex
39854,Galaxy Wars
28159,Gustav
17040,C's ware
57967,Fenyx Brasil
51174,Bisboch
53069,Difloo
1238,Virgin Games USA
18540,Huw Millward
57408,2OO2
26164,NovaSquirrel
7169,Black Legend
52411,Undergrad Studios
55412,Tobi Torba Games
4423,Zeboyd Games
10696,WG Labs
33767,V.I.S.T. Very Interactive Sales Tools
34767,Itsuki Ichikawa
56672,Broskibble
56673,Ivan Villacampa
51175,Aladar
53784,Panda InkCorp
43597,Dark Dome
51164,Drachenblut SoftWorks
55405,Bruno Garcia
21129,The Quadsphere
940,Paradox Arctic
55383,Video Ware
46468,Astrum Entertainment
15525,Tender Claws
52499,Monumental
36949,Tierra Entertainment
1839,Williams Electronics
44973,Monumental Collab
55441,tltgames
40013,Fargus Multimedia
22089,Riot
1541,Metricminds
7598,Athenaeum Productions
13673,Specular Interactive
12224,Hollow Ponds
51124,HandsomeSerj
51157,Nitto
51251,Shiying Studio
56674,Pharap
57969,Exabyte Games
21291,Digital Bros
26297,Sony Pictures Mobile
7541,Krystian Majewski
2154,Keen Games
12232,Futureworks Studios
13217,Fujitsu Interactive
52393,The Tiny Digital Factory
54858,Daniel Benito
19122,Medienboard Berlin-Brandenburg
26090,Little Black Book Entertainment
51180,Ultra Fatality
13768,CreSpirit
10390,Graphite Lab
52412,Creatio 49
51181,Ryon
51182,Flat Surface Studio
51186,Pixel Hydra Studio
41221,Vish Game Studio
27257,Eerie Guest Studios
54849,Deep Root Interactive
17547,RareSloth
610,Monster Games
56675,Jay Chan
54859,Grainwood Games
37969,Luminous Productions
8965,"GungHo Online Entertainment America, Inc."
44151,Erica Lahaie
7445,Koei Tecmo Europe
6066,Koei Tecmo America Corporation
21393,Majic Jungle Software
59055,Kaffeklubben Games
